kali-susp:Candidate [className=org.jfree.data.xy.XYSeries, methodName=org.jfree.data.xy.XYSeries{addOrUpdate(DD)Lorg/jfree/data/xy/XYDataItem; 0.0, lineNumber=527, susp=0.5]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=160, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=159, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=158, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=157, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=156, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=152, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=151, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=163, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=158, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=165, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=160, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=157, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=156, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=153, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=150, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{equals(Ljava/lang/Object;)Z 0.0, lineNumber=233, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{getSubplotInfo(I)Lorg/jfree/chart/plot/PlotRenderingInfo; 0.0, lineNumber=180, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{addSubplotInfo(Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=167, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=259, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=254, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=253, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=251, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=250, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=248, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=247, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{clone()Ljava/lang/Object; 0.0, lineNumber=246, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{equals(Ljava/lang/Object;)Z 0.0, lineNumber=230, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{getDataArea()Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=135, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PlotRenderingInfo, methodName=org.jfree.chart.plot.PlotRenderingInfo{getPlotArea()Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=112, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=254, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=251, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=247, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=256, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=253, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=250, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=249, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=246, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=243, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardXYZToolTipGenerator, methodName=org.jfree.chart.labels.StandardXYZToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=240, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardCategorySeriesLabelGenerator, methodName=org.jfree.chart.labels.StandardCategorySeriesLabelGenerator{hashCode()I 0.0, lineNumber=163, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardCategorySeriesLabelGenerator, methodName=org.jfree.chart.labels.StandardCategorySeriesLabelGenerator{hashCode()I 0.0, lineNumber=162, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardCategorySeriesLabelGenerator, methodName=org.jfree.chart.labels.StandardCategorySeriesLabelGenerator{hashCode()I 0.0, lineNumber=161, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{clone()Ljava/lang/Object; 0.0, lineNumber=164, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{clone()Ljava/lang/Object; 0.0, lineNumber=162, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{clone()Ljava/lang/Object; 0.0, lineNumber=161, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{clone()Ljava/lang/Object; 0.0, lineNumber=159, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=195, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=188, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=187, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=186, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=185, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=184, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=183, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=182, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=181, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=180, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=176, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{addToolTipSeries(Ljava/util/List;)V 0.0, lineNumber=132, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=123, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=118, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=117, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=116, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=115, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=114, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipText(II)Ljava/lang/String; 0.0, lineNumber=112, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipCount(I)I 0.0, lineNumber=99, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipCount(I)I 0.0, lineNumber=97, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipCount(I)I 0.0, lineNumber=96, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipCount(I)I 0.0, lineNumber=95, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getToolTipCount(I)I 0.0, lineNumber=94, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.CustomXYToolTipGenerator, methodName=org.jfree.chart.labels.CustomXYToolTipGenerator{getListCount()I 0.0, lineNumber=82, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.DefaultKeyedValues2D, methodName=org.jfree.data.DefaultKeyedValues2D{equals(Ljava/lang/Object;)Z 0.0, lineNumber=536, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.DefaultKeyedValues2D, methodName=org.jfree.data.DefaultKeyedValues2D{removeValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=396, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.DefaultKeyedValues2D, methodName=org.jfree.data.DefaultKeyedValues2D{removeValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=395, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.DefaultKeyedValues2D, methodName=org.jfree.data.DefaultKeyedValues2D{removeValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=394, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.DefaultKeyedValues2D, methodName=org.jfree.data.DefaultKeyedValues2D{equals(Ljava/lang/Object;)Z 0.0, lineNumber=535, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=189, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=232, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=224, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=220, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=204, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=203, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=202, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=194, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=193, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=191, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=188, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=187, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.BorderArrangement, methodName=org.jfree.chart.block.BorderArrangement{arrangeNN(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=186, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{equals(Ljava/lang/Object;)Z 0.0, lineNumber=560, susp=0.0]
