kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=453, susp=Infinity]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlpha(F)V 0.0, lineNumber=710, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlpha(F)V 0.0, lineNumber=709, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlpha(F)V 0.0, lineNumber=706, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlignment(I)V 0.0, lineNumber=677, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlignment(I)V 0.0, lineNumber=676, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlignment(I)V 0.0, lineNumber=675, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImage(Ljava/awt/Image;)V 0.0, lineNumber=650, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImage(Ljava/awt/Image;)V 0.0, lineNumber=649, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setDrawingSupplier(Lorg/jfree/chart/plot/DrawingSupplier;)V 0.0, lineNumber=625, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setDrawingSupplier(Lorg/jfree/chart/plot/DrawingSupplier;)V 0.0, lineNumber=624, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundAlpha(F)V 0.0, lineNumber=590, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundAlpha(F)V 0.0, lineNumber=589, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundAlpha(F)V 0.0, lineNumber=588, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=563, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=562, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=558, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=557, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=550, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessagePaint(Ljava/awt/Paint;)V 0.0, lineNumber=409, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessagePaint(Ljava/awt/Paint;)V 0.0, lineNumber=408, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessagePaint(Ljava/awt/Paint;)V 0.0, lineNumber=405, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessageFont(Ljava/awt/Font;)V 0.0, lineNumber=381, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessageFont(Ljava/awt/Font;)V 0.0, lineNumber=380, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessageFont(Ljava/awt/Font;)V 0.0, lineNumber=377, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessage(Ljava/lang/String;)V 0.0, lineNumber=353, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setNoDataMessage(Ljava/lang/String;)V 0.0, lineNumber=352, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=136, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=134, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=133, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=132, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=130, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=129, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=128, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=127, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=125, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=124, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=123, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=122, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=121, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=120, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=119, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=118, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=117, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=116, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=115, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=114, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=113, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=109, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=108, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=92, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=90, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=89, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=88, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=86, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=85, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=84, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=83, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=81, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=80, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=79, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=78, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=77, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=76, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=75, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=74, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=73, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=72, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=71, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=70, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=69, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=65, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getOLSRegression([[D)[D 0.0, lineNumber=64, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.xy.XYSeries, methodName=org.jfree.data.xy.XYSeries{add(Lorg/jfree/data/xy/XYDataItem;Z)V 0.0, lineNumber=358, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=223, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=221, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=220, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=219, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=217, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=216, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=215, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=214, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=212, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=211, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=210, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=209, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=208, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=207, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=206, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=205, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=204, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=203, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=202, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=201, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=200, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=196, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression(Lorg/jfree/data/xy/XYDataset;I)[D 0.0, lineNumber=195, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=179, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=177, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.Regression, methodName=org.jfree.data.statistics.Regression{getPowerRegression([[D)[D 0.0, lineNumber=176, susp=0.0]
