kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{dqd(II)V 0.0, lineNumber=1415, susp=1.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SparseFieldMatrix, methodName=org.apache.commons.math.linear.SparseFieldMatrix{createMatrix(II)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=128, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{getData()[[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=282, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{getData()[[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=278, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{getData()[[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=277, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{getData()[[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=276, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{getData()[[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=275, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{getData()[[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=273, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=260, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=256, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=254, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=253, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=252, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=251, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=250, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=249, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=248, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=247, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=246, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=244, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SparseFieldMatrix, methodName=org.apache.commons.math.linear.SparseFieldMatrix{setEntry(IILorg/apache/commons/math/FieldElement;)V 0.0, lineNumber=174, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=692, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=689, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=687, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=686, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=685, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=684, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=683, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=678, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=677, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=676, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=675, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix([[D)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=131, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=119, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=118, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=117, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{correlation([D[D)D 0.0, lineNumber=149, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{getCorrelationMatrix()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=90, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{rankTransform(Lorg/apache/commons/math/linear/RealMatrix;)V 0.0, lineNumber=167, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{rankTransform(Lorg/apache/commons/math/linear/RealMatrix;)V 0.0, lineNumber=166, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{correlation([D[D)D 0.0, lineNumber=153, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{correlation([D[D)D 0.0, lineNumber=148, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=103, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{cumulativeProbability(D)D 0.0, lineNumber=68, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=110, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setScale(D)V 0.0, lineNumber=130, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=112, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=108, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=107, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=106, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=105, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=102, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{getMedian()D 0.0, lineNumber=76, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setScale(D)V 0.0, lineNumber=133, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setScale(D)V 0.0, lineNumber=129, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setMedian(D)V 0.0, lineNumber=120, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{getScale()D 0.0, lineNumber=84, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=216, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.SimpleEstimationProblem, methodName=org.apache.commons.math.estimation.SimpleEstimationProblem{getAllParameters()[Lorg/apache/commons/math/estimation/EstimatedParameter; 0.0, lineNumber=66, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=221, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=220, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=212, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=211, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=208, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=200, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=199, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=194, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=193, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=192, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=191, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=187, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=186, susp=0.0]
