kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1625, susp=0.5773502691896258]
kali-susp:Candidate [className=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics, methodName=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics{copy()Lorg/apache/commons/math/stat/descriptive/SynchronizedDescriptiveStatistics; 0.0, lineNumber=152, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics, methodName=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics{copy()Lorg/apache/commons/math/stat/descriptive/SynchronizedDescriptiveStatistics; 0.0, lineNumber=151, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics, methodName=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics{copy()Lorg/apache/commons/math/stat/descriptive/SynchronizedDescriptiveStatistics; 0.0, lineNumber=149, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics, methodName=org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatistics{apply(Lorg/apache/commons/math/stat/descriptive/UnivariateStatistic;)D 0.0, lineNumber=74, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=123, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{setMean(D)V 0.0, lineNumber=54, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=131, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=128, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=126, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=125, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=122, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{density(Ljava/lang/Double;)D 0.0, lineNumber=78, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{density(Ljava/lang/Double;)D 0.0, lineNumber=76, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{density(Ljava/lang/Double;)D 0.0, lineNumber=75, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{cumulativeProbability(D)D 0.0, lineNumber=99, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{cumulativeProbability(D)D 0.0, lineNumber=103, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{cumulativeProbability(D)D 0.0, lineNumber=101, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{cumulativeProbability(D)D 0.0, lineNumber=98, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{getMean()D 0.0, lineNumber=65, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{setMean(D)V 0.0, lineNumber=57, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.ExponentialDistributionImpl, methodName=org.apache.commons.math.distribution.ExponentialDistributionImpl{setMean(D)V 0.0, lineNumber=53, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.util.BigReal, methodName=org.apache.commons.math.util.BigReal{doubleValue()D 0.0, lineNumber=213, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.util.BigReal, methodName=org.apache.commons.math.util.BigReal{hashCode()I 0.0, lineNumber=239, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.util.BigReal, methodName=org.apache.commons.math.util.BigReal{equals(Ljava/lang/Object;)Z 0.0, lineNumber=232, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.util.BigReal, methodName=org.apache.commons.math.util.BigReal{equals(Ljava/lang/Object;)Z 0.0, lineNumber=228, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.util.BigReal, methodName=org.apache.commons.math.util.BigReal{bigDecimalValue()Ljava/math/BigDecimal; 0.0, lineNumber=220, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.util.BigReal, methodName=org.apache.commons.math.util.BigReal{compareTo(Lorg/apache/commons/math/util/BigReal;)I 0.0, lineNumber=206, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=430, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=400, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=371, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=420, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=391, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=362, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiplyEntry(IID)V 0.0, lineNumber=393, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=720, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=717, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=715, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=714, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=713, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=712, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=711, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=705, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=704, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=703, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=437, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=434, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=433, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=432, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=429, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=428, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=427, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=426, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=419, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=404, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=402, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=399, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=398, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=397, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=396, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=390, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=375, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=373, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=370, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=369, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=368, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=367, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=361, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getSolver()Lorg/apache/commons/math/linear/DecompositionSolver; 0.0, lineNumber=316, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=307, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=306, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=305, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=303, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getUT()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=177, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getUT()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=173, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getUT()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=172, susp=0.0]
