kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.MultiDirectional, methodName=org.apache.commons.math.optimization.direct.MultiDirectional{evaluateNewSimplex([Lorg/apache/commons/math/optimization/RealPointValuePair;DLjava/util/Comparator;)Lorg/apache/commons/math/optimization/RealPointValuePair; 0.0, lineNumber=132, susp=0.5]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.DirectSearchOptimizer, methodName=org.apache.commons.math.optimization.direct.DirectSearchOptimizer{replaceWorstPoint(Lorg/apache/commons/math/optimization/RealPointValuePair;Ljava/util/Comparator;)V 0.0, lineNumber=416, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.DirectSearchOptimizer, methodName=org.apache.commons.math.optimization.direct.DirectSearchOptimizer{replaceWorstPoint(Lorg/apache/commons/math/optimization/RealPointValuePair;Ljava/util/Comparator;)V 0.0, lineNumber=415, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.DirectSearchOptimizer, methodName=org.apache.commons.math.optimization.direct.DirectSearchOptimizer{replaceWorstPoint(Lorg/apache/commons/math/optimization/RealPointValuePair;Ljava/util/Comparator;)V 0.0, lineNumber=414, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.DirectSearchOptimizer, methodName=org.apache.commons.math.optimization.direct.DirectSearchOptimizer{replaceWorstPoint(Lorg/apache/commons/math/optimization/RealPointValuePair;Ljava/util/Comparator;)V 0.0, lineNumber=413, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.DirectSearchOptimizer, methodName=org.apache.commons.math.optimization.direct.DirectSearchOptimizer{replaceWorstPoint(Lorg/apache/commons/math/optimization/RealPointValuePair;Ljava/util/Comparator;)V 0.0, lineNumber=412, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.DirectSearchOptimizer, methodName=org.apache.commons.math.optimization.direct.DirectSearchOptimizer{replaceWorstPoint(Lorg/apache/commons/math/optimization/RealPointValuePair;Ljava/util/Comparator;)V 0.0, lineNumber=411, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=161, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=160, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=158, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=156, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=154, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=153, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=152, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=146, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=145, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=143, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=141, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=139, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=138, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=137, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=134, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=129, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=126, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=124, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=122, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=120, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=119, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=118, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=115, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=113, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=109, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=107, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=105, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=104, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=103, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=99, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=98, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=97, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=94, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=93, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=92, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=91, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=90, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=86, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=85, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=84, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=83, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=80, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.NelderMead, methodName=org.apache.commons.math.optimization.direct.NelderMead{iterateSimplex(Ljava/util/Comparator;)V 0.0, lineNumber=77, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=228, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=195, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer$1, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer$1{compare(Lorg/apache/commons/math/optimization/VectorialPointValuePair;Lorg/apache/commons/math/optimization/VectorialPointValuePair;)I 0.0, lineNumber=210, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getJacobianEvaluations()I 0.0, lineNumber=147, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getEvaluations()I 0.0, lineNumber=142, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=234, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=227, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=207, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=202, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=201, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=200, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=192, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=191, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer, methodName=org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizer{optimize(Lorg/apache/commons/math/analysis/DifferentiableMultivariateVectorialFunction;[D[D[D)Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=190, susp=0.0]
